Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
game-stick,Game Stick 4K + Jogos ⭐⭐⭐⭐⭐,"<p data-start=""212"" data-end=""253"">👊 <strong data-start=""215"" data-end=""253"">Game Stick com 2 Controles Sem Fio</strong></p>
<p data-start=""255"" data-end=""298"">💰 <strong data-start=""258"" data-end=""298"">Diversão instantânea sem complicação</strong></p>
<p data-start=""300"" data-end=""345"">🎮 <strong data-start=""303"" data-end=""345"">É só conectar na TV e começar a jogar!</strong></p>
<hr data-start=""347"" data-end=""350"">
<h3 data-section-id=""3bu692"" data-start=""352"" data-end=""377"">🎮 O que você recebe:</h3>
<p data-start=""378"" data-end=""473"">✔️ Game Stick<br data-start=""391"" data-end=""394"">✔️ 2 controles sem fio<br data-start=""416"" data-end=""419"">✔️ Receptor USB<br data-start=""434"" data-end=""437"">✔️ Cabo HDMI + energia<br data-start=""459"" data-end=""462"">✔️ Manual</p>
<hr data-start=""475"" data-end=""478"">
<h3 data-section-id=""rq4p1k"" data-start=""480"" data-end=""496"">⚡ Destaques:</h3>
<p data-start=""497"" data-end=""667"">✔️ <strong data-start=""500"" data-end=""531"">Milhares de jogos clássicos</strong><br data-start=""531"" data-end=""534"">✔️ <strong data-start=""537"" data-end=""567"">Plug &amp; Play (ligou, jogou)</strong><br data-start=""567"" data-end=""570"">✔️ Controles sem fio<br data-start=""590"" data-end=""593"">✔️ Funciona em qualquer TV com HDMI<br data-start=""628"" data-end=""631"">✔️ Leve, compacto e fácil de levar</p>
<hr data-start=""669"" data-end=""672"">
<h3 data-section-id=""pqz33"" data-start=""674"" data-end=""700"">🎯 Diversão garantida:</h3>
<p data-start=""701"" data-end=""830"">✔️ Jogos retrô (arcade, corrida, luta, aventura)<br data-start=""749"" data-end=""752"">✔️ Perfeito pra jogar com amigos ou família<br data-start=""795"" data-end=""798"">✔️ Ideal pra nostalgia e lazer</p>
<hr data-start=""832"" data-end=""835"">
<p data-start=""837"" data-end=""886"">💥 <strong data-start=""840"" data-end=""886"">Transforme sua TV em um videogame completo</strong></p>
<p data-start=""888"" data-end=""952"">⚠️ <strong data-start=""891"" data-end=""926"">Alta procura — estoque limitado</strong></p>",Black Core,Electronics > Electronics Accessories > Computer Components > Input Devices > Game Controllers > Game Remotes,"","",true,Title,Default Title,,,,,,,,,0.0,,-10,deny,manual,75.98,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0804/6372/4767/files/71NG_Y_dPOL._AC_SL1500.jpg?v=1775650219,1,"",false,,,,kg,,,active
xbox-series-x,Xbox Series X - ENTRADA   [ Leia descrição ] ⭐⭐⭐⭐⭐,"<p data-start=""253"" data-end=""297"">👊 <strong data-start=""256"" data-end=""297"">Xbox Series X (Nova Geração 4K Ultra)</strong></p>
<p data-start=""299"" data-end=""449"">💰 <strong data-start=""302"" data-end=""325"">Valor total: R$2500</strong><br data-start=""325"" data-end=""328"">✅ <strong data-start=""330"" data-end=""351"">Entrada: R$399,90</strong><br data-start=""351"" data-end=""354"">💳 Restante em até <strong data-start=""373"" data-end=""401"">8x de R$262,51 sem juros</strong><br data-start=""401"" data-end=""404"">📄 Parcelas via boleto (acompanham o produto)</p>
<p data-start=""451"" data-end=""496"">🚀 <strong data-start=""454"" data-end=""496"">O console mais potente da nova geração</strong></p>
<hr data-start=""498"" data-end=""501"">
<h3 data-section-id=""3bu692"" data-start=""503"" data-end=""528"">🎮 O que você recebe:</h3>
<p data-start=""529"" data-end=""615"">✔️ Xbox Series X<br data-start=""545"" data-end=""548"">✔️ Controle original sem fio<br data-start=""576"" data-end=""579"">✔️ Cabo HDMI + energia<br data-start=""601"" data-end=""604"">✔️ Manual</p>
<hr data-start=""617"" data-end=""620"">
<h3 data-section-id=""rq4p1k"" data-start=""622"" data-end=""638"">⚡ Destaques:</h3>
<p data-start=""639"" data-end=""858"">✔️ <strong data-start=""642"" data-end=""684"">4K nativo + até 120 FPS (ultra fluido)</strong><br data-start=""684"" data-end=""687"">✔️ <strong data-start=""690"" data-end=""737"">SSD de 1TB (carregamento quase instantâneo)</strong><br data-start=""737"" data-end=""740"">✔️ Ray Tracing (gráficos realistas)<br data-start=""775"" data-end=""778"">✔️ Console silencioso e de alto desempenho<br data-start=""820"" data-end=""823"">✔️ Wi-Fi rápido para jogos online</p>
<hr data-start=""860"" data-end=""863"">
<h3 data-section-id=""1ar2ywu"" data-start=""865"" data-end=""900"">🎯 Experiência de nova geração:</h3>
<p data-start=""901"" data-end=""1057"">✔️ Gráficos muito mais realistas<br data-start=""933"" data-end=""936"">✔️ Jogos carregando em segundos<br data-start=""967"" data-end=""970"">✔️ Compatível com jogos antigos do Xbox<br data-start=""1009"" data-end=""1012"">✔️ Ideal para competitivo e alto desempenho</p>
<hr data-start=""1059"" data-end=""1062"">
<h3 data-section-id=""1jyjx4r"" data-start=""1064"" data-end=""1089"">🎮 Jogos disponíveis:</h3>
<p data-start=""1090"" data-end=""1297"">🎮 GTA V<br data-start=""1098"" data-end=""1101"">🎮 FIFA 23<br data-start=""1111"" data-end=""1114"">🎮 Call of Duty MW II<br data-start=""1135"" data-end=""1138"">🎮 Forza Horizon 5<br data-start=""1156"" data-end=""1159"">🎮 Halo Infinite<br data-start=""1175"" data-end=""1178"">🎮 Elden Ring<br data-start=""1191"" data-end=""1194"">🎮 Red Dead Redemption 2<br data-start=""1218"" data-end=""1221"">🎮 Cyberpunk 2077<br data-start=""1238"" data-end=""1241"">🎮 Battlefield 2042<br data-start=""1260"" data-end=""1263"">🎮 Minecraft<br data-start=""1275"" data-end=""1278"">🎮 E muitos outros!</p>
<hr data-start=""1299"" data-end=""1302"">
<p data-start=""1304"" data-end=""1361"">💥 <strong data-start=""1307"" data-end=""1361"">Console premium para quem quer o máximo desempenho</strong></p>
<p data-start=""1363"" data-end=""1427"">⚠️ <strong data-start=""1366"" data-end=""1401"">Alta procura — estoque limitado</strong></p>",Black Core,Electronics > Video Game Consoles,"","",true,Title,Default Title,,,,,,,,,0.0,,-4,deny,manual,399.94,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0804/6372/4767/files/xboxxx.png?v=1775650217,1,"",false,,,,kg,,,active
xbox-series-x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0804/6372/4767/files/xboxx.webp?v=1775650217,2,"",,,,,,,,
xbox-series-x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0804/6372/4767/files/516pVDAQMnL._AC_SL1000.jpg?v=1775650217,3,"",,,,,,,,
xbox-series-s,Xbox Series S - ENTRADA [ Leia descrição ] ⭐⭐⭐⭐⭐,"<p data-start=""190"" data-end=""225"">👊 <strong data-start=""193"" data-end=""225"">Xbox Series S (Nova Geração)</strong></p>
<p data-start=""227"" data-end=""377"">💰 <strong data-start=""230"" data-end=""253"">Valor total: R$1399</strong><br data-start=""253"" data-end=""256"">✅ <strong data-start=""258"" data-end=""279"">Entrada: R$399,90</strong><br data-start=""279"" data-end=""282"">💳 Restante em até <strong data-start=""301"" data-end=""329"">5x de R$199,82 sem juros</strong><br data-start=""329"" data-end=""332"">📄 Parcelas via boleto (acompanham o produto)</p>
<p data-start=""379"" data-end=""443"">🚀 <strong data-start=""382"" data-end=""443"">Desempenho de nova geração com carregamento ultra rápido!</strong></p>
<hr data-start=""445"" data-end=""448"">
<h3 data-section-id=""3bu692"" data-start=""450"" data-end=""475"">🎮 O que você recebe:</h3>
<p data-start=""476"" data-end=""562"">✔️ Xbox Series S<br data-start=""492"" data-end=""495"">✔️ Controle original sem fio<br data-start=""523"" data-end=""526"">✔️ Cabo HDMI + energia<br data-start=""548"" data-end=""551"">✔️ Manual</p>
<hr data-start=""564"" data-end=""567"">
<h3 data-section-id=""rq4p1k"" data-start=""569"" data-end=""585"">⚡ Destaques:</h3>
<p data-start=""586"" data-end=""837"">✔️ <strong data-start=""589"" data-end=""642"">SSD ultra rápido (carregamento quase instantâneo)</strong><br data-start=""642"" data-end=""645"">✔️ Até <strong data-start=""652"" data-end=""698"">120 FPS (jogabilidade extremamente fluida)</strong><br data-start=""698"" data-end=""701"">✔️ Resolução até <strong data-start=""718"" data-end=""744"">1440p com upscaling 4K</strong><br data-start=""744"" data-end=""747"">✔️ Console compacto, moderno e silencioso<br data-start=""788"" data-end=""791"">✔️ Wi-Fi rápido para jogar online sem travar</p>
<hr data-start=""839"" data-end=""842"">
<h3 data-section-id=""1ar2ywu"" data-start=""844"" data-end=""879"">🎯 Experiência de nova geração:</h3>
<p data-start=""880"" data-end=""1034"">✔️ Gráficos mais realistas<br data-start=""906"" data-end=""909"">✔️ Jogos rodando muito mais rápido<br data-start=""943"" data-end=""946"">✔️ Compatível com jogos antigos do Xbox<br data-start=""985"" data-end=""988"">✔️ Ideal pra jogar online e competitivamente</p>
<hr data-start=""1036"" data-end=""1039"">
<h3 data-section-id=""1jyjx4r"" data-start=""1041"" data-end=""1066"">🎮 Jogos disponíveis:</h3>
<p data-start=""1067"" data-end=""1297"">🎮 GTA V<br data-start=""1075"" data-end=""1078"">🎮 FIFA 23<br data-start=""1088"" data-end=""1091"">🎮 Call of Duty MW II<br data-start=""1112"" data-end=""1115"">🎮 Forza Horizon 5<br data-start=""1133"" data-end=""1136"">🎮 Halo Infinite<br data-start=""1152"" data-end=""1155"">🎮 Elden Ring<br data-start=""1168"" data-end=""1171"">🎮 Red Dead Redemption 2<br data-start=""1195"" data-end=""1198"">🎮 Minecraft<br data-start=""1210"" data-end=""1213"">🎮 Cyberpunk 2077<br data-start=""1230"" data-end=""1233"">🎮 Battlefield 2042<br data-start=""1252"" data-end=""1255"">🎮 Watch Dogs Legion<br data-start=""1275"" data-end=""1278"">🎮 E muitos outros!</p>
<hr data-start=""1299"" data-end=""1302"">
<p data-start=""1304"" data-end=""1369"">💥 <strong data-start=""1307"" data-end=""1369"">Um dos consoles com melhor custo-benefício da nova geração</strong></p>
<p data-start=""1371"" data-end=""1435"">⚠️ <strong data-start=""1374"" data-end=""1409"">Alta procura — estoque limitado</strong></p>",Black Core,Electronics > Video Game Consoles,"","",true,Title,Default Title,,,,,,,,,0.0,,-13,deny,manual,399.98,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0804/6372/4767/files/1774902077312.jpg?v=1775650216,1,"",false,,,,kg,,,active
xbox-series-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0804/6372/4767/files/1774902077316.jpg?v=1775650216,2,"",,,,,,,,
xbox-series-s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0804/6372/4767/files/xbox.png?v=1775650216,3,"",,,,,,,,
nintendo-switch-oled-novo-desbloqueado,Nintendo Switch OLED - ENTRADA   [ Leia descrição ] ⭐⭐⭐⭐⭐,"<p data-end=""260"" data-start=""203"">👊 <strong data-end=""260"" data-start=""206"">Nintendo Switch OLED  (Modelo Premium)</strong></p>
<p data-end=""406"" data-start=""262"">💰 <strong data-end=""288"" data-start=""265"">Valor total: R$1300</strong><br data-end=""291"" data-start=""288"">✅ <strong data-end=""311"" data-start=""293"">Entrada: R$400</strong><br data-end=""314"" data-start=""311"">💳 Restante em até <strong data-end=""358"" data-start=""333"">6x de R$150 sem juros</strong><br data-end=""361"" data-start=""358"">📄 Parcelas via boleto (acompanham o produto)</p>
<p data-end=""477"" data-start=""408"">🚀 <strong data-end=""477"" data-start=""411"">Jogue na TV ou portátil — o console mais completo da Nintendo!</strong></p>
<hr data-end=""482"" data-start=""479"">
<h3 data-end=""509"" data-start=""484"" data-section-id=""3bu692"">🎮 O que você recebe:</h3>
<p data-end=""655"" data-start=""510"">✔️ Nintendo Switch OLED (novo)<br data-end=""543"" data-start=""540"">✔️ 2x Joy-Con (L + R)<br data-end=""567"" data-start=""564"">✔️ Base (Dock) com entrada LAN<br data-end=""600"" data-start=""597"">✔️ Suporte Joy-Con<br data-end=""621"" data-start=""618"">✔️ Cabo HDMI + fonte<br data-end=""644"" data-start=""641"">✔️ Manual</p>
<hr data-end=""660"" data-start=""657"">
<h3 data-end=""678"" data-start=""662"" data-section-id=""rq4p1k"">⚡ Destaques:</h3>
<p data-end=""875"" data-start=""679"">✔️ <strong data-end=""726"" data-start=""682"">Tela OLED de 7” (cores muito mais vivas)</strong><br data-end=""729"" data-start=""726"">✔️ Jogue na <strong data-end=""759"" data-start=""741"">TV ou portátil</strong><br data-end=""762"" data-start=""759"">✔️ Suporte traseiro reforçado (modo mesa)<br data-end=""806"" data-start=""803"">✔️ Desempenho rápido e fluido<br data-end=""838"" data-start=""835"">✔️ Internet via Wi-Fi ou cabo (LAN)</p>
<hr data-end=""880"" data-start=""877"">
<h3 data-end=""910"" data-start=""882"" data-section-id=""7y0a7y"">🎯 Experiência completa:</h3>
<p data-end=""1022"" data-start=""911"">✔️ Multiplayer local e online<br data-end=""943"" data-start=""940"">✔️ Controles com vibração HD e sensores<br data-end=""985"" data-start=""982"">✔️ Compatível com milhares de jogos</p>
<hr data-end=""1027"" data-start=""1024"">
<p data-end=""1094"" data-start=""1029"">💥 <strong data-end=""1094"" data-start=""1032"">Console premium — ideal pra quem quer a melhor experiência</strong></p>
<p data-end=""1160"" data-start=""1096"">⚠️ <strong data-end=""1134"" data-start=""1099"">Alta procura — estoque limitado</strong></p>",Black Core,Electronics > Video Game Consoles,"","",true,Title,Default Title,,,,,,,,,0.0,,-8,deny,manual,399.95,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0804/6372/4767/files/1774902077203.jpg?v=1775650215,1,"",false,,,,kg,,,active
nintendo-switch-oled-novo-desbloqueado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0804/6372/4767/files/1774902077198.jpg?v=1775650214,2,"",,,,,,,,
nintendo-switch-oled-novo-desbloqueado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0804/6372/4767/files/gameoled.png?v=1775650215,3,"",,,,,,,,
nintendo-switch-v2-desbloqueado,Nintendo Switch V2,"<p>🟣 O que acompanha  <br>✔️ 1x Console Nintendo Switch V2 <br>✔️ 2x Joy-Con (esquerdo e direito)  <br>✔️ 1x Base para Nintendo Switch  <br>✔️ 1x Suporte para Joy-Con  <br>✔️ 1x Fonte de alimentação  <br>✔️ 1x Cabo HDMI  <br>✔️ 1x Manual do usuário  </p>
<p>🟣 Design e Portabilidade  <br>✔️ Console híbrido: jogue na TV, no modo portátil ou no modo mesa.  <br>✔️ Modelo V2 com bateria de longa duração.  </p>
<p>🟣 Jogos e Desempenho  <br>✔️ Desbloqueado para rodar uma ampla biblioteca de jogos.  <br>✔️ Desempenho rápido e gráficos incríveis em resolução HD.  </p>
<p>🟣 Controles e Jogabilidade  <br>✔️ Joy-Con destacáveis com sensores de movimento e vibração HD.  <br>✔️ Suporte para multiplayer local e online.  </p>
<p>🟣 Conectividade e Expansão  <br>✔️ Conexão Wi-Fi para jogar online e baixar conteúdos.  <br>✔️ Suporte para cartão microSD para expansão de armazenamento.  </p>",Black Core,Electronics > Video Game Consoles,"","",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,199.93,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0804/6372/4767/files/61-HKEUNy-L._AC_SL1000.jpg?v=1775650213,1,"",false,,,,kg,,,draft
controle-sem-fio-xbox-series-s,Controle sem Fio Xbox Series S ⭐⭐⭐⭐⭐,"<p data-start=""0"" data-end=""122"">🟢 O que acompanha<br data-start=""18"" data-end=""21"">✔️ 1x Controle sem fio Xbox Series S<br data-start=""57"" data-end=""60"">✔️ 1x Cabo USB-C para carregamento<br data-start=""94"" data-end=""97"">✔️ 1x Manual do usuário</p>
<p data-start=""124"" data-end=""313"">🟢 Design e Conforto<br data-start=""144"" data-end=""147"">✔️ Design ergonômico com texturas e formas que garantem uma pegada confortável.<br data-start=""226"" data-end=""229"">✔️ Contornos e botões otimizados para melhor controle e resposta durante os jogos.</p>
<p data-start=""315"" data-end=""500"">🟢 Tecnologia e Performance<br data-start=""342"" data-end=""345"">✔️ Feedback tátil para uma resposta sensorial mais precisa nas suas ações.<br data-start=""419"" data-end=""422"">✔️ Gatilhos adaptáveis com alta precisão para uma experiência mais imersiva.</p>
<p data-start=""502"" data-end=""680"">🟢 Conectividade e Compatibilidade<br data-start=""536"" data-end=""539"">✔️ Conexão sem fio via Bluetooth com Xbox Series S, Xbox Series X e PC.<br data-start=""610"" data-end=""613"">✔️ Funciona via cabo USB-C para carregar e jogar simultaneamente.</p>
<p data-start=""682"" data-end=""899"">🟢 Funcionalidades Adicionais<br data-start=""711"" data-end=""714"">✔️ Botão de compartilhamento para capturar, editar e compartilhar suas jogadas facilmente.<br data-start=""804"" data-end=""807"">✔️ Compatível com uma ampla variedade de acessórios, incluindo fones de ouvido e suportes.</p>
<p data-start=""901"" data-end=""1074"" data-is-last-node="""" data-is-only-node="""">🟢 Personalização<br data-start=""918"" data-end=""921"">✔️ Disponível em várias cores para você escolher conforme seu estilo.<br data-start=""990"" data-end=""993"">✔️ Design moderno e compacto, ideal para conforto durante longas sessões de jogo.</p>",Black Core,Electronics > Video Game Console Accessories > Home Game Console Accessories,"","",true,Cor,preto-20,,,,,,,,,0.0,,0,deny,manual,279.95,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0804/6372/4767/files/61qX3f8v5kL._AC_SL1500.jpg?v=1775650212,1,"",false,,,https://cdn.shopify.com/s/files/1/0804/6372/4767/files/61qX3f8v5kL._AC_SL1500.jpg?v=1775650212,kg,,,active
controle-sem-fio-xbox-series-s,,,,,,,,,branco-5,,,,,,,,,0.0,,0,deny,manual,279.95,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0804/6372/4767/files/51vVALvvHvL._AC_SL1500.jpg?v=1775650211,2,"",,,,https://cdn.shopify.com/s/files/1/0804/6372/4767/files/51vVALvvHvL._AC_SL1500.jpg?v=1775650211,kg,,,
controle-sem-fio-xbox-series-s,,,,,,,,,azul-3,,,,,,,,,0.0,,0,deny,manual,279.95,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0804/6372/4767/files/61beNMz9m2L._AC_SL1500.jpg?v=1775650212,3,"",,,,https://cdn.shopify.com/s/files/1/0804/6372/4767/files/61beNMz9m2L._AC_SL1500.jpg?v=1775650212,kg,,,
controle-sem-fio-xbox-series-s,,,,,,,,,verde,,,,,,,,,0.0,,-2,deny,manual,279.95,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0804/6372/4767/files/51E0bP5mviL._AC_SL1000.jpg?v=1775650211,4,"",,,,https://cdn.shopify.com/s/files/1/0804/6372/4767/files/51E0bP5mviL._AC_SL1000.jpg?v=1775650211,kg,,,
controle-sem-fio-xbox-series-s,,,,,,,,,rosa,,,,,,,,,0.0,,0,deny,manual,279.95,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0804/6372/4767/files/61hxzGfRpKL._AC_SL1500.jpg?v=1775650211,5,"",,,,https://cdn.shopify.com/s/files/1/0804/6372/4767/files/61hxzGfRpKL._AC_SL1500.jpg?v=1775650211,kg,,,
controle-sem-fio-xbox-series-s,,,,,,,,,camuflado-azul,,,,,,,,,0.0,,-3,deny,manual,279.95,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0804/6372/4767/files/71-HXRRPsGL._AC_SL1500.jpg?v=1775650211,6,"",,,,https://cdn.shopify.com/s/files/1/0804/6372/4767/files/71-HXRRPsGL._AC_SL1500.jpg?v=1775650211,kg,,,
playstation-dualsense,PlayStation DualSense ⭐⭐⭐⭐⭐,"<p>🟣 O que acompanha  <br>✔️ 1x Controle sem fio DualSense  <br>✔️ 1x Cabo USB-C para carregamento  <br>✔️ 1x Manual do usuário  </p>
<p>🟣 Design e Conforto  <br>✔️ Design ergonômico e leve para maior conforto durante longas sessões de jogo.  <br>✔️ Detalhes modernos e inovadores para uma pegada ainda mais firme e confortável.  </p>
<p>🟣 Tecnologia e Performance  <br>✔️ Feedback tátil, proporcionando sensações de vibração mais precisas durante a jogabilidade.  <br>✔️ Gatilhos adaptáveis para diferentes níveis de resistência conforme a ação no jogo.  </p>
<p>🟣 Conectividade e Compatibilidade  <br>✔️ Conexão sem fio via Bluetooth com PlayStation 5 e outros dispositivos compatíveis.  <br>✔️ Carregamento rápido via USB-C para mais conveniência.  </p>
<p>🟣 Áudio e Experiência Imersiva  <br>✔️ Áudio 3D integrado para uma experiência sonora mais realista e envolvente.  <br>✔️ Microfone embutido com tecnologia para capturar som com alta qualidade.  </p>
<p>🟣 Funcionalidades Adicionais  <br>✔️ Botão de criação para capturar e compartilhar imagens e vídeos das suas jogadas.  <br>✔️ Luz LED dinâmica que muda conforme a ação do jogo para um visual imersivo.  </p>
<p>🟣 Personalização  <br>✔️ Disponível em várias cores para combinar com seu estilo e console.  <br>✔️ Design adaptável e moderno para atender aos diferentes gostos dos jogadores.  </p>",Black Core,Electronics > Video Game Console Accessories > Home Game Console Accessories,"","",true,Cor,preto-20,,,,,,,,,0.0,,0,deny,manual,299.90,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0804/6372/4767/files/193400903633668.webp?v=1775650209,1,"",false,,,https://cdn.shopify.com/s/files/1/0804/6372/4767/files/51DF-14iHzL._AC_SL1000_d1955a3e-aca3-487d-941a-102f4aae606c.jpg?v=1775650209,kg,,,active
